Target;Target_Namespace;Target_Type;Target_Method;Job_Id;Job_AnalyzeLaunchVariance;Job_EvaluateOverhead;Job_MaxAbsoluteError;Job_MaxRelativeError;Job_MinInvokeCount;Job_MinIterationTime;Job_OutlierMode;Job_Affinity;Job_EnvironmentVariables;Job_Jit;Job_Platform;Job_PowerPlanMode;Job_Runtime;Job_AllowVeryLargeObjects;Job_Concurrent;Job_CpuGroups;Job_Force;Job_HeapAffinitizeMask;Job_HeapCount;Job_NoAffinitize;Job_RetainVm;Job_Server;Job_Arguments;Job_BuildConfiguration;Job_Clock;Job_EngineFactory;Job_NuGetReferences;Job_Toolchain;Job_IsMutator;Job_InvocationCount;Job_IterationCount;Job_IterationTime;Job_LaunchCount;Job_MaxIterationCount;Job_MaxWarmupIterationCount;Job_MemoryRandomization;Job_MinIterationCount;Job_MinWarmupIterationCount;Job_RunStrategy;Job_UnrollFactor;Job_WarmupCount;Job_Display;Params;Measurement_LaunchIndex;Measurement_IterationMode;Measurement_IterationStage;Measurement_IterationIndex;Measurement_Nanoseconds;Measurement_Operations;Measurement_Value;Gen_0;Gen_1;Gen_2;Allocated_Bytes
BenchmarkTest.ParallelTest;ShellSort;BenchmarkTest;ParallelTest;Job-ATNWLT;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;Default;Job-ATNWLT(RunStrategy=Throughput);N=1000000&type=Desc;1;Workload;Result;20;562416300;32;17575509.38;44;43;43;19017326
BenchmarkTest.ParallelTest;ShellSort;BenchmarkTest;ParallelTest;Job-ATNWLT;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;Default;Job-ATNWLT(RunStrategy=Throughput);N=1000000&type=Desc;1;Workload;Result;21;595423600;32;18606987.5;44;43;43;19017326
BenchmarkTest.ParallelTest;ShellSort;BenchmarkTest;ParallelTest;Job-ATNWLT;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;Default;Job-ATNWLT(RunStrategy=Throughput);N=1000000&type=Desc;1;Workload;Result;22;596934200;32;18654193.75;44;43;43;19017326
BenchmarkTest.ParallelTest;ShellSort;BenchmarkTest;ParallelTest;Job-ATNWLT;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;Default;Job-ATNWLT(RunStrategy=Throughput);N=1000000&type=Desc;1;Workload;Result;23;558997900;32;17468684.38;44;43;43;19017326
BenchmarkTest.ParallelTest;ShellSort;BenchmarkTest;ParallelTest;Job-ATNWLT;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;Default;Job-ATNWLT(RunStrategy=Throughput);N=1000000&type=Desc;1;Workload;Result;24;554269500;32;17320921.88;44;43;43;19017326
BenchmarkTest.ParallelTest;ShellSort;BenchmarkTest;ParallelTest;Job-ATNWLT;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;Default;Job-ATNWLT(RunStrategy=Throughput);N=1000000&type=Desc;1;Workload;Result;25;585692500;32;18302890.63;44;43;43;19017326
BenchmarkTest.ParallelTest;ShellSort;BenchmarkTest;ParallelTest;Job-ATNWLT;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;Default;Job-ATNWLT(RunStrategy=Throughput);N=1000000&type=Desc;1;Workload;Result;26;570893300;32;17840415.63;44;43;43;19017326
BenchmarkTest.ParallelTest;ShellSort;BenchmarkTest;ParallelTest;Job-ATNWLT;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;Default;Job-ATNWLT(RunStrategy=Throughput);N=1000000&type=Desc;1;Workload;Result;27;574356800;32;17948650;44;43;43;19017326
BenchmarkTest.ParallelTest;ShellSort;BenchmarkTest;ParallelTest;Job-ATNWLT;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;Default;Job-ATNWLT(RunStrategy=Throughput);N=1000000&type=Desc;1;Workload;Result;28;563427300;32;17607103.13;44;43;43;19017326
BenchmarkTest.ParallelTest;ShellSort;BenchmarkTest;ParallelTest;Job-ATNWLT;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;Default;Job-ATNWLT(RunStrategy=Throughput);N=1000000&type=Desc;1;Workload;Result;29;598957900;32;18717434.38;44;43;43;19017326
BenchmarkTest.ParallelTest;ShellSort;BenchmarkTest;ParallelTest;Job-ATNWLT;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;Default;Job-ATNWLT(RunStrategy=Throughput);N=1000000&type=Desc;1;Workload;Result;30;568689800;32;17771556.25;44;43;43;19017326
BenchmarkTest.ParallelTest;ShellSort;BenchmarkTest;ParallelTest;Job-ATNWLT;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;Default;Job-ATNWLT(RunStrategy=Throughput);N=1000000&type=Desc;1;Workload;Result;31;574963000;32;17967593.75;44;43;43;19017326
BenchmarkTest.ParallelTest;ShellSort;BenchmarkTest;ParallelTest;Job-ATNWLT;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;Default;Job-ATNWLT(RunStrategy=Throughput);N=1000000&type=Desc;1;Workload;Result;32;596758700;32;18648709.38;44;43;43;19017326
BenchmarkTest.ParallelTest;ShellSort;BenchmarkTest;ParallelTest;Job-ATNWLT;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;Default;Job-ATNWLT(RunStrategy=Throughput);N=1000000&type=Desc;1;Workload;Result;33;561415800;32;17544243.75;44;43;43;19017326
BenchmarkTest.ParallelTest;ShellSort;BenchmarkTest;ParallelTest;Job-ATNWLT;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;Default;Job-ATNWLT(RunStrategy=Throughput);N=1000000&type=Desc;1;Workload;Result;34;579491500;32;18109109.38;44;43;43;19017326
BenchmarkTest.ParallelTest;ShellSort;BenchmarkTest;ParallelTest;Job-ATNWLT;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;Default;Job-ATNWLT(RunStrategy=Throughput);N=1000000&type=Desc;1;Workload;Result;35;561215600;32;17537987.5;44;43;43;19017326
BenchmarkTest.ParallelTest;ShellSort;BenchmarkTest;ParallelTest;Job-ATNWLT;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;Default;Job-ATNWLT(RunStrategy=Throughput);N=1000000&type=Desc;1;Workload;Result;36;578395100;32;18074846.88;44;43;43;19017326
BenchmarkTest.ParallelTest;ShellSort;BenchmarkTest;ParallelTest;Job-ATNWLT;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;Default;Job-ATNWLT(RunStrategy=Throughput);N=1000000&type=Desc;1;Workload;Result;37;578487900;32;18077746.88;44;43;43;19017326
BenchmarkTest.ParallelTest;ShellSort;BenchmarkTest;ParallelTest;Job-ATNWLT;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;Default;Job-ATNWLT(RunStrategy=Throughput);N=1000000&type=Asc;1;Overhead;Jitting;1;272500;1;272500;42;41;41;19018854
BenchmarkTest.ParallelTest;ShellSort;BenchmarkTest;ParallelTest;Job-ATNWLT;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;Default;Job-ATNWLT(RunStrategy=Throughput);N=1000000&type=Asc;1;Workload;Jitting;1;27703500;1;27703500;42;41;41;19018854
BenchmarkTest.ParallelTest;ShellSort;BenchmarkTest;ParallelTest;Job-ATNWLT;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;Default;Job-ATNWLT(RunStrategy=Throughput);N=1000000&type=Asc;1;Overhead;Jitting;2;252800;16;15800;42;41;41;19018854
BenchmarkTest.ParallelTest;ShellSort;BenchmarkTest;ParallelTest;Job-ATNWLT;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;Default;Job-ATNWLT(RunStrategy=Throughput);N=1000000&type=Asc;1;Workload;Jitting;2;303495900;16;18968493.75;42;41;41;19018854
BenchmarkTest.ParallelTest;ShellSort;BenchmarkTest;ParallelTest;Job-ATNWLT;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;Default;Job-ATNWLT(RunStrategy=Throughput);N=1000000&type=Asc;1;Workload;Pilot;1;348622900;16;21788931.25;42;41;41;19018854
BenchmarkTest.ParallelTest;ShellSort;BenchmarkTest;ParallelTest;Job-ATNWLT;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;Default;Job-ATNWLT(RunStrategy=Throughput);N=1000000&type=Asc;1;Workload;Pilot;2;609648900;32;19051528.13;42;41;41;19018854
BenchmarkTest.ParallelTest;ShellSort;BenchmarkTest;ParallelTest;Job-ATNWLT;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;Default;Job-ATNWLT(RunStrategy=Throughput);N=1000000&type=Asc;1;Overhead;Warmup;1;1800;32;56.25;42;41;41;19018854
BenchmarkTest.ParallelTest;ShellSort;BenchmarkTest;ParallelTest;Job-ATNWLT;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;Default;Job-ATNWLT(RunStrategy=Throughput);N=1000000&type=Asc;1;Overhead;Warmup;2;500;32;15.63;42;41;41;19018854
BenchmarkTest.ParallelTest;ShellSort;BenchmarkTest;ParallelTest;Job-ATNWLT;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;Default;Job-ATNWLT(RunStrategy=Throughput);N=1000000&type=Asc;1;Overhead;Warmup;3;400;32;12.5;42;41;41;19018854
BenchmarkTest.ParallelTest;ShellSort;BenchmarkTest;ParallelTest;Job-ATNWLT;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;Default;Job-ATNWLT(RunStrategy=Throughput);N=1000000&type=Asc;1;Overhead;Warmup;4;400;32;12.5;42;41;41;19018854
BenchmarkTest.ParallelTest;ShellSort;BenchmarkTest;ParallelTest;Job-ATNWLT;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;Default;Job-ATNWLT(RunStrategy=Throughput);N=1000000&type=Asc;1;Overhead;Warmup;5;500;32;15.63;42;41;41;19018854
BenchmarkTest.ParallelTest;ShellSort;BenchmarkTest;ParallelTest;Job-ATNWLT;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;Default;Job-ATNWLT(RunStrategy=Throughput);N=1000000&type=Asc;1;Overhead;Warmup;6;300;32;9.38;42;41;41;19018854
BenchmarkTest.ParallelTest;ShellSort;BenchmarkTest;ParallelTest;Job-ATNWLT;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;Default;Job-ATNWLT(RunStrategy=Throughput);N=1000000&type=Asc;1;Overhead;Warmup;7;300;32;9.38;42;41;41;19018854
BenchmarkTest.ParallelTest;ShellSort;BenchmarkTest;ParallelTest;Job-ATNWLT;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;Default;Job-ATNWLT(RunStrategy=Throughput);N=1000000&type=Asc;1;Overhead;Actual;1;700;32;21.88;42;41;41;19018854
BenchmarkTest.ParallelTest;ShellSort;BenchmarkTest;ParallelTest;Job-ATNWLT;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;Default;Job-ATNWLT(RunStrategy=Throughput);N=1000000&type=Asc;1;Overhead;Actual;2;1100;32;34.38;42;41;41;19018854
BenchmarkTest.ParallelTest;ShellSort;BenchmarkTest;ParallelTest;Job-ATNWLT;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;Default;Job-ATNWLT(RunStrategy=Throughput);N=1000000&type=Asc;1;Overhead;Actual;3;500;32;15.63;42;41;41;19018854
BenchmarkTest.ParallelTest;ShellSort;BenchmarkTest;ParallelTest;Job-ATNWLT;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;Default;Job-ATNWLT(RunStrategy=Throughput);N=1000000&type=Asc;1;Overhead;Actual;4;700;32;21.88;42;41;41;19018854
BenchmarkTest.ParallelTest;ShellSort;BenchmarkTest;ParallelTest;Job-ATNWLT;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;Default;Job-ATNWLT(RunStrategy=Throughput);N=1000000&type=Asc;1;Overhead;Actual;5;500;32;15.63;42;41;41;19018854
BenchmarkTest.ParallelTest;ShellSort;BenchmarkTest;ParallelTest;Job-ATNWLT;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;Default;Job-ATNWLT(RunStrategy=Throughput);N=1000000&type=Asc;1;Overhead;Actual;6;500;32;15.63;42;41;41;19018854
BenchmarkTest.ParallelTest;ShellSort;BenchmarkTest;ParallelTest;Job-ATNWLT;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;Default;Job-ATNWLT(RunStrategy=Throughput);N=1000000&type=Asc;1;Overhead;Actual;7;300;32;9.38;42;41;41;19018854
BenchmarkTest.ParallelTest;ShellSort;BenchmarkTest;ParallelTest;Job-ATNWLT;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;Default;Job-ATNWLT(RunStrategy=Throughput);N=1000000&type=Asc;1;Overhead;Actual;8;300;32;9.38;42;41;41;19018854
BenchmarkTest.ParallelTest;ShellSort;BenchmarkTest;ParallelTest;Job-ATNWLT;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;Default;Job-ATNWLT(RunStrategy=Throughput);N=1000000&type=Asc;1;Overhead;Actual;9;400;32;12.5;42;41;41;19018854
BenchmarkTest.ParallelTest;ShellSort;BenchmarkTest;ParallelTest;Job-ATNWLT;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;Default;Job-ATNWLT(RunStrategy=Throughput);N=1000000&type=Asc;1;Overhead;Actual;10;300;32;9.38;42;41;41;19018854
BenchmarkTest.ParallelTest;ShellSort;BenchmarkTest;ParallelTest;Job-ATNWLT;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;Default;Job-ATNWLT(RunStrategy=Throughput);N=1000000&type=Asc;1;Overhead;Actual;11;300;32;9.38;42;41;41;19018854
BenchmarkTest.ParallelTest;ShellSort;BenchmarkTest;ParallelTest;Job-ATNWLT;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;Default;Job-ATNWLT(RunStrategy=Throughput);N=1000000&type=Asc;1;Overhead;Actual;12;500;32;15.63;42;41;41;19018854
BenchmarkTest.ParallelTest;ShellSort;BenchmarkTest;ParallelTest;Job-ATNWLT;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;Default;Job-ATNWLT(RunStrategy=Throughput);N=1000000&type=Asc;1;Overhead;Actual;13;400;32;12.5;42;41;41;19018854
BenchmarkTest.ParallelTest;ShellSort;BenchmarkTest;ParallelTest;Job-ATNWLT;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;Default;Job-ATNWLT(RunStrategy=Throughput);N=1000000&type=Asc;1;Overhead;Actual;14;500;32;15.63;42;41;41;19018854
BenchmarkTest.ParallelTest;ShellSort;BenchmarkTest;ParallelTest;Job-ATNWLT;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;Default;Job-ATNWLT(RunStrategy=Throughput);N=1000000&type=Asc;1;Overhead;Actual;15;500;32;15.63;42;41;41;19018854
BenchmarkTest.ParallelTest;ShellSort;BenchmarkTest;ParallelTest;Job-ATNWLT;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;Default;Job-ATNWLT(RunStrategy=Throughput);N=1000000&type=Asc;1;Overhead;Actual;16;300;32;9.38;42;41;41;19018854
BenchmarkTest.ParallelTest;ShellSort;BenchmarkTest;ParallelTest;Job-ATNWLT;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;Default;Job-ATNWLT(RunStrategy=Throughput);N=1000000&type=Asc;1;Overhead;Actual;17;300;32;9.38;42;41;41;19018854
BenchmarkTest.ParallelTest;ShellSort;BenchmarkTest;ParallelTest;Job-ATNWLT;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;Default;Job-ATNWLT(RunStrategy=Throughput);N=1000000&type=Asc;1;Overhead;Actual;18;700;32;21.88;42;41;41;19018854
BenchmarkTest.ParallelTest;ShellSort;BenchmarkTest;ParallelTest;Job-ATNWLT;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;Default;Job-ATNWLT(RunStrategy=Throughput);N=1000000&type=Asc;1;Overhead;Actual;19;500;32;15.63;42;41;41;19018854
BenchmarkTest.ParallelTest;ShellSort;BenchmarkTest;ParallelTest;Job-ATNWLT;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;Default;Job-ATNWLT(RunStrategy=Throughput);N=1000000&type=Asc;1;Overhead;Actual;20;1400;32;43.75;42;41;41;19018854
BenchmarkTest.ParallelTest;ShellSort;BenchmarkTest;ParallelTest;Job-ATNWLT;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;Default;Job-ATNWLT(RunStrategy=Throughput);N=1000000&type=Asc;1;Workload;Warmup;1;650602000;32;20331312.5;42;41;41;19018854
BenchmarkTest.ParallelTest;ShellSort;BenchmarkTest;ParallelTest;Job-ATNWLT;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;Default;Job-ATNWLT(RunStrategy=Throughput);N=1000000&type=Asc;1;Workload;Warmup;2;608163500;32;19005109.38;42;41;41;19018854
BenchmarkTest.ParallelTest;ShellSort;BenchmarkTest;ParallelTest;Job-ATNWLT;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;Default;Job-ATNWLT(RunStrategy=Throughput);N=1000000&type=Asc;1;Workload;Warmup;3;887790900;32;27743465.63;42;41;41;19018854
BenchmarkTest.ParallelTest;ShellSort;BenchmarkTest;ParallelTest;Job-ATNWLT;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;Default;Job-ATNWLT(RunStrategy=Throughput);N=1000000&type=Asc;1;Workload;Warmup;4;1249074200;32;39033568.75;42;41;41;19018854
BenchmarkTest.ParallelTest;ShellSort;BenchmarkTest;ParallelTest;Job-ATNWLT;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;Default;Job-ATNWLT(RunStrategy=Throughput);N=1000000&type=Asc;1;Workload;Warmup;5;867600600;32;27112518.75;42;41;41;19018854
